#timestep	time	hpmc_overlap_count	hpmc_translate_acceptance	hpmc_rotate_acceptance	hpmc_d	hpmc_a	volume	external_field_jit
423000	57.764836	0	0.6875	0.90625	0.3644162944	0.3837197179	2230.84529	78.26464474
423500	57.831324	0	0.6956521739	0.8133333333	0.3644162944	0.3837197179	2230.84529	68.92159623
424000	57.898442	0	0.6363636364	0.8205128205	0.3644162944	0.3837197179	2230.84529	68.70165175
424500	57.964836	0	0.7857142857	0.9459459459	0.3644162944	0.3837197179	2230.84529	76.37171853
425000	58.031812	0	0.6511627907	0.8103448276	0.3644162944	0.3837197179	2230.84529	78.73537827
425500	58.096968	0	0.7466666667	0.8695652174	0.3644162944	0.3837197179	2230.84529	77.28819716
426000	58.161343	0	0.8235294118	0.8421052632	0.3644162944	0.3837197179	2230.84529	85.41863012
426500	58.225445	0	0.65	0.75	0.3644162944	0.3837197179	2230.84529	82.47899359
427000	58.289807	0	0.6923076923	0.6818181818	0.3644162944	0.3837197179	2230.84529	65.29141349
427500	58.357325	0	0.7702702703	0.7857142857	0.3644162944	0.3837197179	2230.84529	76.97129428
428000	58.423503	0	0.6764705882	0.9210526316	0.3644162944	0.3837197179	2230.84529	81.61430019
428500	58.489589	0	0.8529411765	0.8815789474	0.3644162944	0.3837197179	2230.84529	81.45932448
429000	58.555556	0	0.7317073171	0.9032258065	0.3644162944	0.3837197179	2230.84529	82.35898781
429500	58.622353	0	0.7272727273	0.7910447761	0.3644162944	0.3837197179	2230.84529	75.42095542
430000	58.693187	0	0.7702702703	0.8142857143	0.3644162944	0.3837197179	2230.84529	73.83323872
430500	58.761889	0	0.78125	0.8875	0.3644162944	0.3837197179	2230.84529	79.87489468
431000	58.82854	0	0.5921052632	0.8235294118	0.3644162944	0.3837197179	2230.84529	66.01688462
431500	58.89616	0	0.6933333333	0.8405797101	0.3644162944	0.3837197179	2230.84529	73.71642303
432000	58.961449	0	0.7611940299	0.9090909091	0.3644162944	0.3837197179	2230.84529	88.59607792
432500	59.027175	0	0.7384615385	0.7974683544	0.3644162944	0.3837197179	2230.84529	73.0133633
433000	59.094526	0	0.8	0.8695652174	0.3644162944	0.3837197179	2230.84529	82.6956799
433500	59.160835	0	0.7564102564	0.8181818182	0.3644162944	0.3837197179	2230.84529	76.89455348
434000	59.227891	0	0.696969697	0.8205128205	0.3644162944	0.3837197179	2230.84529	70.90570205
434500	59.294897	0	0.8732394366	0.8904109589	0.3644162944	0.3837197179	2230.84529	84.99981195
435000	59.361275	0	0.8333333333	0.8787878788	0.3644162944	0.3837197179	2230.84529	68.39601982
435500	59.426826	0	0.7441860465	0.8620689655	0.3644162944	0.3837197179	2230.84529	70.78043884
436000	59.493574	0	0.7534246575	0.9014084507	0.3644162944	0.3837197179	2230.84529	85.87809479
436500	59.557942	0	0.7272727273	0.9230769231	0.3644162944	0.3837197179	2230.84529	91.21491927
437000	59.62297	0	0.8307692308	0.8860759494	0.3644162944	0.3837197179	2230.84529	84.04561865
437500	59.688178	0	0.7101449275	0.8533333333	0.3644162944	0.3837197179	2230.84529	77.77341926
438000	59.753452	0	0.76	0.9275362319	0.3644162944	0.3837197179	2230.84529	77.69726336
438500	59.819066	0	0.7605633803	0.7123287671	0.3644162944	0.3837197179	2230.84529	70.40716344
439000	59.885647	0	0.775	0.9375	0.3644162944	0.3837197179	2230.84529	87.05119389
439500	59.951095	0	0.7051282051	0.8787878788	0.3644162944	0.3837197179	2230.84529	72.81826615
440000	60.022538	0	0.8571428571	0.8888888889	0.3644162944	0.3837197179	2230.84529	70.95723349
440500	60.08984	0	0.7101449275	0.84	0.3644162944	0.3837197179	2230.84529	76.40692455
441000	60.155898	0	0.7941176471	0.9210526316	0.3644162944	0.3837197179	2230.84529	75.27913547
441500	60.222011	0	0.7205882353	0.7236842105	0.3644162944	0.3837197179	2230.84529	66.21319199
442000	60.288402	0	0.8961038961	0.8507462687	0.3644162944	0.3837197179	2230.84529	79.66823727
442500	60.354372	0	0.8028169014	0.8493150685	0.3644162944	0.3837197179	2230.84529	82.72907168
443000	60.419551	0	0.652173913	0.8266666667	0.3644162944	0.3837197179	2230.84529	79.63622278
443500	60.486402	0	0.8513513514	0.8714285714	0.3644162944	0.3837197179	2230.84529	74.52574396
444000	60.552564	0	0.7875	0.828125	0.3644162944	0.3837197179	2230.84529	77.05074763
444500	60.617698	0	0.7246376812	0.84	0.3644162944	0.3837197179	2230.84529	88.1050626
445000	60.683144	0	0.8243243243	0.9285714286	0.3644162944	0.3837197179	2230.84529	79.14177465
445500	60.747513	0	0.7101449275	0.9066666667	0.3644162944	0.3837197179	2230.84529	86.04982102
446000	60.813143	0	0.75	0.9264705882	0.3644162944	0.3837197179	2230.84529	78.0959487
446500	60.879439	0	0.7833333333	0.8095238095	0.3644162944	0.3837197179	2230.84529	73.0803107
447000	60.945992	0	0.7710843373	0.8360655738	0.3644162944	0.3837197179	2230.84529	75.65307933
447500	61.012108	0	0.6835443038	0.8461538462	0.3644162944	0.3837197179	2230.84529	75.59500563
448000	61.077458	0	0.7532467532	0.8507462687	0.3644162944	0.3837197179	2230.84529	83.57066822
448500	61.141829	0	0.6578947368	0.8823529412	0.3644162944	0.3837197179	2230.84529	79.17150581
449000	61.207426	0	0.7333333333	0.8985507246	0.3644162944	0.3837197179	2230.84529	82.90110809
449500	61.274208	0	0.6712328767	0.9014084507	0.3644162944	0.3837197179	2230.84529	75.83858228
450000	61.346062	0	0.7941176471	0.8421052632	0.3644162944	0.3837197179	2230.84529	83.83111572
450500	61.414396	0	0.7631578947	0.8529411765	0.3644162944	0.3837197179	2230.84529	79.27325702
451000	61.480009	0	0.6615384615	0.7088607595	0.3644162944	0.3837197179	2230.84529	74.50879782
451500	61.546464	0	0.7402597403	0.7611940299	0.3644162944	0.3837197179	2230.84529	75.71808922
452000	61.611934	0	0.7323943662	0.904109589	0.3644162944	0.3837197179	2230.84529	84.68587613
452500	61.679381	0	0.671641791	0.8051948052	0.3644162944	0.3837197179	2230.84529	72.79873556
453000	61.74561	0	0.746031746	0.8888888889	0.3644162944	0.3837197179	2230.84529	78.23301989
453500	61.812726	0	0.7887323944	0.8356164384	0.3644162944	0.3837197179	2230.84529	83.04765218
454000	61.880094	0	0.7323943662	0.8630136986	0.3644162944	0.3837197179	2230.84529	81.49019796
454500	61.947864	0	0.7101449275	0.8133333333	0.3644162944	0.3837197179	2230.84529	70.60869116
455000	62.015157	0	0.7042253521	0.8219178082	0.3644162944	0.3837197179	2230.84529	65.87981355
455500	62.080958	0	0.7164179104	0.8831168831	0.3644162944	0.3837197179	2230.84529	73.29402602
456000	62.148262	0	0.6615384615	0.7848101266	0.3644162944	0.3837197179	2230.84529	75.78200167
456500	62.216021	0	0.7571428571	0.8513513514	0.3644162944	0.3837197179	2230.84529	72.57776332
457000	62.281691	0	0.7857142857	0.8648648649	0.3644162944	0.3837197179	2230.84529	81.57707304
457500	62.348662	0	0.8125	0.8875	0.3644162944	0.3837197179	2230.84529	78.84749812
458000	62.414574	0	0.7571428571	0.8378378378	0.3644162944	0.3837197179	2230.84529	73.48797953
458500	62.481541	0	0.7941176471	0.8947368421	0.3644162944	0.3837197179	2230.84529	87.11353785
459000	62.547132	0	0.8493150685	0.9014084507	0.3644162944	0.3837197179	2230.84529	91.70927221
459500	62.613163	0	0.7571428571	0.9324324324	0.3644162944	0.3837197179	2230.84529	79.62046069
460000	62.680929	0	0.72	0.7971014493	0.3644162944	0.3837197179	2230.84529	71.96484619
460500	62.746006	0	0.7246376812	0.7333333333	0.3644162944	0.3837197179	2230.84529	74.71521771
461000	62.812886	0	0.6857142857	0.7297297297	0.3644162944	0.3837197179	2230.84529	69.89530611
461500	62.878915	0	0.8266666667	0.9275362319	0.3644162944	0.3837197179	2230.84529	78.42683887
462000	62.944484	0	0.7125	0.75	0.3644162944	0.3837197179	2230.84529	76.6798833
462500	63.009416	0	0.7631578947	0.9264705882	0.3644162944	0.3837197179	2230.84529	88.49353391
463000	63.075357	0	0.8205128205	0.8939393939	0.3644162944	0.3837197179	2230.84529	84.12366074
463500	63.139937	0	0.7307692308	0.803030303	0.3644162944	0.3837197179	2230.84529	86.40497172
464000	63.205526	0	0.8024691358	0.9047619048	0.3644162944	0.3837197179	2230.84529	101.8533239
464500	63.271239	0	0.6451612903	0.8292682927	0.3644162944	0.3837197179	2230.84529	83.92914355
465000	63.33799	0	0.6470588235	0.8552631579	0.3644162944	0.3837197179	2230.84529	76.88056737
465500	63.404326	0	0.7333333333	0.8550724638	0.3644162944	0.3837197179	2230.84529	80.89632255
466000	63.470683	0	0.7727272727	0.7692307692	0.3644162944	0.3837197179	2230.84529	73.31131166
466500	63.537099	0	0.7794117647	0.8421052632	0.3644162944	0.3837197179	2230.84529	84.20503467
467000	63.603518	0	0.7820512821	0.8636363636	0.3644162944	0.3837197179	2230.84529	74.5380888
467500	63.668958	0	0.7352941176	0.8421052632	0.3644162944	0.3837197179	2230.84529	73.0042783
468000	63.734178	0	0.84	0.9420289855	0.3644162944	0.3837197179	2230.84529	82.88288265
468500	63.800255	0	0.7368421053	0.75	0.3644162944	0.3837197179	2230.84529	81.95521766
469000	63.86707	0	0.7792207792	0.8358208955	0.3644162944	0.3837197179	2230.84529	76.83334613
469500	63.932602	0	0.6805555556	0.9444444444	0.3644162944	0.3837197179	2230.84529	82.02317446
470000	64.00314	0	0.6805555556	0.875	0.3644162944	0.3837197179	2230.84529	81.69537264
470500	64.068195	0	0.8684210526	0.8970588235	0.3644162944	0.3837197179	2230.84529	105.9237699
471000	64.132822	0	0.7222222222	0.8194444444	0.3644162944	0.3837197179	2230.84529	78.17256719
471500	64.198854	0	0.6056338028	0.7808219178	0.3644162944	0.3837197179	2230.84529	69.13641119
472000	64.266165	0	0.7285714286	0.7702702703	0.3644162944	0.3837197179	2230.84529	76.12747508
472500	64.3329	0	0.7910447761	0.8051948052	0.3644162944	0.3837197179	2230.84529	82.98886871
473000	64.39983	0	0.6470588235	0.7894736842	0.3644162944	0.3837197179	2230.84529	75.55105191
473500	64.465138	0	0.7432432432	0.8428571429	0.3644162944	0.3837197179	2230.84529	84.71812999
474000	64.5305	0	0.8552631579	0.9852941176	0.3644162944	0.3837197179	2230.84529	75.53381979
474500	64.598068	0	0.6756756757	0.8714285714	0.3644162944	0.3837197179	2230.84529	74.35361052
475000	64.664838	0	0.6911764706	0.7236842105	0.3644162944	0.3837197179	2230.84529	71.55022895
475500	64.731639	0	0.6901408451	0.7123287671	0.3644162944	0.3837197179	2230.84529	85.52210271
476000	64.797547	0	0.8	0.8648648649	0.3644162944	0.3837197179	2230.84529	80.17689699
476500	64.864307	0	0.8088235294	0.8684210526	0.3644162944	0.3837197179	2230.84529	82.3857277
477000	64.929841	0	0.7272727273	0.8461538462	0.3644162944	0.3837197179	2230.84529	90.33555406
477500	64.994368	0	0.6515151515	0.8846153846	0.3644162944	0.3837197179	2230.84529	82.51358682
478000	65.059814	0	0.6575342466	0.7605633803	0.3644162944	0.3837197179	2230.84529	65.69092703
478500	65.125183	0	0.7571428571	0.7972972973	0.3644162944	0.3837197179	2230.84529	84.15255815
479000	65.190955	0	0.8787878788	0.9230769231	0.3644162944	0.3837197179	2230.84529	77.52464956
479500	65.256104	0	0.7701149425	0.8596491228	0.3644162944	0.3837197179	2230.84529	77.33693916
480000	65.327648	0	0.8358208955	0.8181818182	0.3644162944	0.3837197179	2230.84529	89.07183081
480500	65.393117	0	0.6625	0.890625	0.3644162944	0.3837197179	2230.84529	80.77899671
481000	65.45902	0	0.7313432836	0.8701298701	0.3644162944	0.3837197179	2230.84529	66.22948146
481500	65.525872	0	0.7027027027	0.7142857143	0.3644162944	0.3837197179	2230.84529	67.97265947
482000	65.592085	0	0.7317073171	0.8548387097	0.3644162944	0.3837197179	2230.84529	82.41229802
482500	65.65651	0	0.7727272727	0.7948717949	0.3644162944	0.3837197179	2230.84529	84.11417997
483000	65.722524	0	0.8	0.8648648649	0.3644162944	0.3837197179	2230.84529	79.44979483
483500	65.786884	0	0.8787878788	0.8076923077	0.3644162944	0.3837197179	2230.84529	78.21546817
484000	65.85273	0	0.8181818182	0.8507462687	0.3644162944	0.3837197179	2230.84529	82.75315201
484500	65.916884	0	0.7162162162	0.8857142857	0.3644162944	0.3837197179	2230.84529	74.95676267
485000	65.98377	0	0.7432432432	0.7857142857	0.3644162944	0.3837197179	2230.84529	72.45115662
485500	66.049876	0	0.6805555556	0.8472222222	0.3644162944	0.3837197179	2230.84529	75.89099705
486000	66.11559	0	0.6956521739	0.8133333333	0.3644162944	0.3837197179	2230.84529	71.47788882
486500	66.181317	0	0.7948717949	0.7575757576	0.3644162944	0.3837197179	2230.84529	84.60507756
487000	66.24698	0	0.7763157895	0.7794117647	0.3644162944	0.3837197179	2230.84529	77.65058464
487500	66.313163	0	0.8375	0.953125	0.3644162944	0.3837197179	2230.84529	84.07843989
488000	66.378265	0	0.7619047619	0.85	0.3644162944	0.3837197179	2230.84529	80.23099911
488500	66.44413	0	0.7123287671	0.7887323944	0.3644162944	0.3837197179	2230.84529	76.70727241
489000	66.50965	0	0.8571428571	0.8243243243	0.3644162944	0.3837197179	2230.84529	71.72539306
489500	66.576356	0	0.7654320988	0.8253968254	0.3644162944	0.3837197179	2230.84529	71.96373123
490000	66.646819	0	0.7205882353	0.8289473684	0.3644162944	0.3837197179	2230.84529	81.57486045
490500	66.712307	0	0.6666666667	0.8518518519	0.3644162944	0.3837197179	2230.84529	81.68687236
491000	66.778479	0	0.7972972973	0.9142857143	0.3644162944	0.3837197179	2230.84529	84.22776443
491500	66.845189	0	0.7183098592	0.7945205479	0.3644162944	0.3837197179	2230.84529	70.20910722
492000	66.912168	0	0.5696202532	0.8	0.3644162944	0.3837197179	2230.84529	74.24998748
492500	66.978885	0	0.6567164179	0.8051948052	0.3644162944	0.3837197179	2230.84529	69.02029812
493000	67.044717	0	0.8333333333	0.9393939394	0.3644162944	0.3837197179	2230.84529	81.08752924
493500	67.11083	0	0.7419354839	0.8536585366	0.3644162944	0.3837197179	2230.84529	71.08752525
494000	67.178309	0	0.7647058824	0.8289473684	0.3644162944	0.3837197179	2230.84529	88.08862418
494500	67.244611	0	0.7936507937	0.7160493827	0.3644162944	0.3837197179	2230.84529	63.92946386
495000	67.313051	0	0.7215189873	0.8153846154	0.3644162944	0.3837197179	2230.84529	70.66184634
495500	67.380814	0	0.8028169014	0.8082191781	0.3644162944	0.3837197179	2230.84529	82.086896
496000	67.446666	0	0.8533333333	0.8985507246	0.3644162944	0.3837197179	2230.84529	78.51868594
496500	67.511474	0	0.7972972973	0.8714285714	0.3644162944	0.3837197179	2230.84529	97.89682478
497000	67.578022	0	0.6301369863	0.7605633803	0.3644162944	0.3837197179	2230.84529	64.94062501
497500	67.644883	0	0.8358208955	0.8181818182	0.3644162944	0.3837197179	2230.84529	75.3758027
498000	67.711448	0	0.7166666667	0.8571428571	0.3644162944	0.3837197179	2230.84529	79.82338089
498500	67.776201	0	0.7285714286	0.8243243243	0.3644162944	0.3837197179	2230.84529	86.07514924
499000	67.841061	0	0.7794117647	0.8815789474	0.3644162944	0.3837197179	2230.84529	74.29289502
499500	67.908144	0	0.828125	0.8375	0.3644162944	0.3837197179	2230.84529	74.7411288
500000	67.975139	0	0.7875	0.828125	0.3644162944	0.3837197179	2230.84529	83.16249877
500500	68.040421	0	0.7894736842	0.9264705882	0.3644162944	0.3837197179	2230.84529	76.56804448
501000	68.106943	0	0.6883116883	0.7910447761	0.3644162944	0.3837197179	2230.84529	69.30900711
501500	68.173649	0	0.7941176471	0.8552631579	0.3644162944	0.3837197179	2230.84529	72.77213407
502000	68.240294	0	0.6811594203	0.64	0.3644162944	0.3837197179	2230.84529	68.4354856
502500	68.306736	0	0.7042253521	0.8356164384	0.3644162944	0.3837197179	2230.84529	86.11909121
503000	68.37257	0	0.652173913	0.7866666667	0.3644162944	0.3837197179	2230.84529	71.23623574
503500	68.438999	0	0.68	0.8550724638	0.3644162944	0.3837197179	2230.84529	76.98263019
504000	68.505474	0	0.7123287671	0.7887323944	0.3644162944	0.3837197179	2230.84529	78.31800979
504500	68.572044	0	0.7236842105	0.8235294118	0.3644162944	0.3837197179	2230.84529	78.99998742
505000	68.637939	0	0.796875	0.85	0.3644162944	0.3837197179	2230.84529	86.60612679
505500	68.703925	0	0.7833333333	0.8571428571	0.3644162944	0.3837197179	2230.84529	80.1282813
506000	68.769222	0	0.8142857143	0.8243243243	0.3644162944	0.3837197179	2230.84529	82.28213847
506500	68.835398	0	0.7534246575	0.8591549296	0.3644162944	0.3837197179	2230.84529	79.03446987
507000	68.900223	0	0.7820512821	0.8636363636	0.3644162944	0.3837197179	2230.84529	87.32277244
507500	68.965234	0	0.7605633803	0.8904109589	0.3644162944	0.3837197179	2230.84529	72.20098162
508000	69.031236	0	0.698630137	0.8732394366	0.3644162944	0.3837197179	2230.84529	83.77327335
508500	69.097052	0	0.7777777778	0.8412698413	0.3644162944	0.3837197179	2230.84529	72.19009227
509000	69.16346	0	0.6623376623	0.8656716418	0.3644162944	0.3837197179	2230.84529	74.95625544
509500	69.228611	0	0.7727272727	0.9358974359	0.3644162944	0.3837197179	2230.84529	75.54039174
510000	69.299741	0	0.7901234568	0.9523809524	0.3644162944	0.3837197179	2230.84529	77.92848605
510500	69.364287	0	0.7733333333	0.8405797101	0.3644162944	0.3837197179	2230.84529	87.76682854
511000	69.428764	0	0.776119403	0.8181818182	0.3644162944	0.3837197179	2230.84529	71.28105879
511500	69.49514	0	0.8194444444	0.8472222222	0.3644162944	0.3837197179	2230.84529	84.03142852
512000	69.560142	0	0.796875	0.85	0.3644162944	0.3837197179	2230.84529	77.24053514
512500	69.626798	0	0.6860465116	0.8275862069	0.3644162944	0.3837197179	2230.84529	80.36664766
513000	69.69263	0	0.7215189873	0.7076923077	0.3644162944	0.3837197179	2230.84529	75.25239044
513500	69.759242	0	0.7866666667	0.6956521739	0.3644162944	0.3837197179	2230.84529	78.8158313
514000	69.824236	0	0.8026315789	0.7647058824	0.3644162944	0.3837197179	2230.84529	77.46287906
514500	69.890551	0	0.7692307692	0.9113924051	0.3644162944	0.3837197179	2230.84529	78.68255508
515000	69.956948	0	0.7142857143	0.7910447761	0.3644162944	0.3837197179	2230.84529	74.56135488
515500	70.022988	0	0.8	0.8918918919	0.3644162944	0.3837197179	2230.84529	76.63569969
516000	70.089199	0	0.8769230769	0.8860759494	0.3644162944	0.3837197179	2230.84529	76.51484519
